Scenario,datetime,APCP,TMP,RH,WS,WD,FFMC,DMC,DC,ISI,BUI,FWI
JCB,27-07-2017 0:00,0,13.2,45.3,0,0,95.79,118.04,398.11,4.64,135.58,21.05
JCB,27-07-2017 1:00,0,12.3,46.3,0,0,95.79,118.04,398.11,4.28,135.58,19.84
JCB,27-07-2017 2:00,0,11.9,47.9,0,0,95.79,118.04,398.11,4,135.58,18.88
JCB,27-07-2017 3:00,0,11.9,50.6,0,0,95.79,118.04,398.11,4.78,135.58,21.48
JCB,27-07-2017 4:00,0,10.9,54,0,0,95.79,118.04,398.11,4.57,135.58,20.82
JCB,27-07-2017 5:00,0,11.4,51.8,0,0,95.79,118.04,398.11,4.72,135.58,21.31
JCB,27-07-2017 6:00,0,11.7,53.8,0,0,95.79,118.04,398.11,5.51,135.58,23.78
JCB,27-07-2017 7:00,0,12.2,62.3,0,0,95.79,118.04,398.11,6.26,135.58,25.99
JCB,27-07-2017 8:00,0,16.3,51.8,0,0,95.79,118.04,398.11,4.35,135.58,20.07
JCB,27-07-2017 9:00,0,21.7,26,0,0,95.79,118.04,398.11,4.6,135.58,20.92
JCB,27-07-2017 10:00,0,24.2,25.4,0,0,95.79,118.04,398.11,5.88,135.58,24.88
JCB,27-07-2017 11:00,0,25.6,24.7,0,0,95.79,118.04,398.11,5.08,135.58,22.45
JCB,27-07-2017 12:00,0,27.3,20.3,0,0,95.79,118.04,398.11,8.37,135.58,31.66
JCB,27-07-2017 13:00,0,28.7,20.3,0,0,95.79,123.79,406.93,8.65,140.63,32.77
JCB,27-07-2017 14:00,0,27,24.3,0,0,95.79,123.79,406.93,9.75,140.63,35.45
JCB,27-07-2017 15:00,0,26.6,25,0,0,95.79,123.79,406.93,13.43,140.63,43.65
JCB,27-07-2017 16:00,0,26.7,24.6,0,0,95.79,123.79,406.93,11.67,140.63,39.87
JCB,27-07-2017 17:00,0,26.4,25.8,0,0,95.79,123.79,406.93,12.35,140.63,41.36
JCB,27-07-2017 18:00,0,25.2,27.5,0,0,95.79,123.79,406.93,20.44,140.63,56.79
JCB,27-07-2017 19:00,0,23.9,31.6,0,0,95.79,123.79,406.93,30.8,140.63,72.79
JCB,27-07-2017 20:00,0,22.5,32,0,0,95.79,123.79,406.93,21.07,140.63,57.87
JCB,27-07-2017 21:00,0,22.8,33.9,0,0,95.79,123.79,406.93,16.05,140.63,48.86
JCB,27-07-2017 22:00,0,20.7,38.9,0,0,95.79,123.79,406.93,11.42,140.63,39.32
JCB,27-07-2017 23:00,0,18.8,39.1,0,0,95.79,123.79,406.93,10.01,140.63,36.09
